,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
400,Avery Bradley,HOU,30,27,6,21,22.3,105.3,115.5,-10.2,10.8,1.64,18.3,1.3,7.8,4.6,11.1,47.1,48.7,14.6,102.39,3.9,1284
400,E'Twaun Moore,PHX,32,27,20,7,14.4,108.4,107.9,0.5,14,1.74,20.9,3.5,8,5.7,12,50,52.3,16.4,101.31,6.4,822
400,Eric Gordon,HOU,32,27,10,17,29.2,106.8,110.1,-3.3,14.7,1.39,13.3,0.9,6.2,3.5,9.6,52.7,57.7,24.6,102.85,9.7,1684
400,Jahlil Okafor,DET,25,27,5,22,12.9,98.5,108.7,-10.2,6.6,0.62,8.8,7,11.9,9.6,14.3,62.7,64.4,17,99.74,8.9,717
400,Jalen Smith,PHX,21,27,19,8,5.8,106.3,110.7,-4.4,3.7,0.57,6.3,4.4,17.4,11.1,10.9,48,49.9,16.1,103.72,5.9,336
400,Paul Watson,TOR,26,27,13,14,11,110.9,112.6,-1.7,8.1,1.89,15.2,1.2,12.9,7,8,64.6,64.9,13.3,101.77,7.1,632
406,Anthony Gill,WAS,28,26,11,15,8.4,104.1,105.6,-1.6,7.3,1.38,12.8,7.4,15.1,11.4,9.3,55.8,59.7,14.3,104.25,8.9,469
406,Cam Reddish,ATL,21,26,10,16,28.9,110.9,114.9,-4,6.6,1.03,9.4,2.8,10.9,6.8,9.2,42.8,48.8,18.3,102.8,5.3,1614
406,Justise Winslow,MEM,25,26,13,13,19.5,101,107.1,-6.1,14,1.35,15.9,3.2,18.7,10.8,11.8,37.6,39.5,21.2,104.84,6,1103
406,Kevin Porter Jr.,HOU,21,26,4,22,32.1,107.3,119.9,-12.6,29.3,1.8,24.7,2.2,9.8,5.8,13.7,49.3,52.8,24.7,102.69,8.6,1788
406,Killian Hayes,DET,19,26,6,20,25.8,100.6,110.7,-10.1,29.9,1.66,32.2,0.9,9.2,5,19.3,40.3,42.2,18.5,100.12,5.3,1403
406,LaMarcus Aldridge,BKN,35,26,15,11,25.9,110.6,113.4,-2.8,10.9,1.81,12.4,2.7,14.8,8.7,6.9,52.5,55.6,22.4,99.89,9.9,1406
406,Paul Reed,PHI,22,26,17,9,6.8,107.5,96.3,11.2,10.7,1,11.5,14.7,17.2,15.9,11.5,53.8,54,20.8,102.07,13.2,374
406,Reggie Perry,BKN,21,26,18,8,8.1,106.1,113.4,-7.3,9.7,0.93,12.5,11.7,20.4,16,13.4,43.6,46.6,19,101.96,6.4,446
406,Tremont Waters,BOS,23,26,13,13,9.1,106.1,108,-2,38,2.3,34.3,2.1,6.2,4.2,14.9,49.4,54.1,20.4,103,11,510
415,Chandler Hutchison,WAS,25,25,11,14,13.8,106.8,112,-5.2,6.1,0.85,11.3,1.6,19.5,10.6,13.2,41.7,46.9,15.5,107.44,6.1,766
415,Kevin Love,CLE,32,25,7,18,24.9,107,113.4,-6.5,15.3,1.66,16.9,2.6,27.2,14.7,10.2,52.2,55.6,21.1,100.57,12.3,1309
417,Abdel Nader,PHX,27,24,16,8,14.8,106.7,101.7,5,7.8,1,11.2,2,15.1,8.8,11.2,56.9,60.5,18.3,102.96,9.2,757
417,Anthony Lamb,HOU,23,24,3,21,17.3,105.1,114.3,-9.2,8,1.21,13.5,5.5,10.9,7.9,11.2,48.7,52.3,14.4,103.93,5,896
417,Cassius Stanley,IND,21,24,10,14,3.9,97.5,88.1,9.4,1.7,1,2,6.7,11,8.7,2,33.7,38.3,19.8,103.13,2.7,200
420,Al-Farouq Aminu,CHI,30,23,5,18,18.9,102.8,109,-6.2,10.1,1.11,18.8,5,20,12.5,17,42.4,46.9,13.8,98.01,7.5,887
420,De'Andre Hunter,ATL,23,23,12,11,29.5,111.3,105.9,5.5,9.8,1.52,12.2,2.4,12.5,7.6,8.1,54.6,60.3,19.4,101.8,10.4,1440
420,Dennis Smith Jr.,DET,23,23,7,16,18.3,105.8,108.1,-2.2,27.6,2.96,29.6,2.9,9.9,6.5,10,46.6,49.2,19.1,97.94,9.3,857
420,Ed Davis,MIN,32,23,5,18,13,101.4,109,-7.6,10,3,26.9,12.7,23.5,17.6,9,43.2,48.7,7.8,101.24,7.9,631
420,Glenn Robinson III,SAC,27,23,9,14,16.1,105.2,122.5,-17.3,7.5,1.82,14.2,2.8,9.4,6,7.8,50.5,55.4,13.5,102.74,5.7,793
420,Quinn Cook,CLE,28,23,13,10,6.8,100.3,104.2,-3.9,18.4,2.57,18.8,1.2,8.4,4.9,7.3,50.7,53.1,20.4,102.49,9.8,338
420,Trey Lyles,SAS,25,23,10,13,15.6,98.4,112.9,-14.5,6,2.33,11.6,2.2,21.3,11.1,5,55.6,57.4,12.8,99.67,9.8,743
427,Cassius Winston,WAS,23,22,10,12,4.5,92.8,114.2,-21.4,22.2,2.4,22.6,0,8.7,4.4,9.4,54.5,57.5,18.2,102.65,7.9,208
427,Chris Chiozza,BKN,25,22,12,10,10.6,105.9,102.9,3,38.2,4.06,36.7,1.2,8.8,4.9,9,42.6,46.1,20,101.44,9.3,493
429,Josh Hall,OKC,20,21,2,19,16,100.7,113.9,-13.2,11.8,1.12,16.3,1.6,15.1,8.1,14.5,32.3,36.3,17.4,104.93,1.5,733
429,Nate Hinton,DAL,22,21,11,10,4.4,87.3,115.4,-28.2,15.1,1.6,13.6,0.9,9.1,4.4,8.5,40.5,44.2,21.7,104.12,6.6,204
429,Oshae Brissett,IND,23,21,10,11,24.7,117,111,6,4.2,1.8,8.7,5.4,14.9,10.3,4.8,59.3,63.8,14.9,107.12,9.6,1154
429,Rodions Kurucs,MIL,23,21,10,11,5.9,102.5,102.8,-0.3,11.5,0.77,17.5,3.7,13.4,8.6,22.8,43.8,45.9,14.5,109.08,4.4,282
429,Sindarius Thornwell,ORL,26,21,7,14,10.3,102.6,104.6,-2,13.5,3,26.9,1.3,6.7,3.9,9,40.2,41.4,11,100.39,4.3,454
429,Wenyen Gabriel,NOP,24,21,9,12,11.5,106.4,105.6,0.8,6.3,0.73,11.7,6.9,13.5,10,16,50.8,53.3,13.5,102.44,5.5,513
435,Armoni Brooks,HOU,23,20,3,17,26,103.9,115.6,-11.7,9,1.36,12,1.7,11.2,6.1,8.8,56.3,56.5,17.5,102.94,6.8,1114
435,Deividas Sirvydis,DET,21,20,8,12,6.7,97.2,106.9,-9.7,6.2,1,9.6,0,22.5,10.7,9.6,47.5,48.1,15,100.61,7,281
435,Devontae Cacok,LAL,24,20,8,12,4.9,116.7,98.6,18.1,1.3,0.2,2.5,11.7,18.3,15.1,12.5,58.6,57.6,15.4,105.46,11.4,216
435,Freddie Gillespie,TOR,24,20,7,13,19.6,101.3,110.9,-9.6,3.4,0.75,7.4,10,14.2,12,9.9,52.4,56.3,12,100.86,7.5,824
435,Quinndary Weatherspoon,SAS,24,20,8,12,6.1,94.3,116.9,-22.6,10.7,0.8,13.3,2.4,7,4.6,16.7,47.1,54.7,18,103.46,4.6,261
440,Jaylen Hoard,OKC,22,19,1,18,16.8,99.9,108.9,-9.1,11,1.41,16.2,6.1,12.8,9.5,11.5,50,54.7,15.6,104.6,9.3,697
440,Tacko Fall,BOS,25,19,13,6,7.1,113.9,107.6,6.3,2.8,0.5,6.7,12.3,23.7,18.4,13.3,72.4,66,12.7,103.23,10.2,295
440,Vernon Carey Jr.,CHA,20,19,9,10,6,105,108.3,-3.2,2.8,0.4,4.2,5.4,17.4,11.6,10.4,51.4,56.3,17.8,100.44,7.9,238
443,Alize Johnson,BKN,25,18,10,8,10.5,107.5,112.1,-4.5,11,1.56,14.4,12.7,32,22,9.3,59.6,63.8,17.5,101.24,17.4,398
443,Cristiano Felicio,CHI,28,18,6,12,4.6,96.7,89.7,7.1,15.5,2.25,26.5,11.2,20.5,15.6,11.8,53.8,57.4,11.7,102.84,11.2,184
443,Darius Miller,OKC,31,18,5,13,10.9,105.3,98.1,7.2,15.1,2.63,25.9,1.1,10.3,6,9.9,63.5,68.5,12.7,104.88,11.5,433
443,Elijah Hughes,UTA,23,18,14,4,3.5,91.5,120.3,-28.8,15.8,1,13.6,1.4,11.9,6.6,13.6,46.7,48.8,24.2,105.09,7.1,141
443,Killian Tillie,MEM,23,18,11,7,10.1,107.2,97.7,9.6,6.3,4,11.1,3.1,8.2,5.9,2.8,42.1,46.1,14.8,102.06,4.7,388
443,Nick Richards,CHA,23,18,9,9,3.5,93.3,103.8,-10.5,5.4,0.67,10.5,5.6,9.6,7.6,15.8,44.4,54.2,11.1,101.95,3.3,134
443,Romeo Langford,BOS,21,18,9,9,15.7,98.1,108.2,-10.1,6.9,1.3,14.9,4,7.7,5.9,11.5,39.8,43.6,11.1,100.75,3,590
443,Sean McDermott,MEM,24,18,10,8,8.8,89.1,106.8,-17.7,4.3,1,8.9,3.1,8.7,5.5,8.9,47,53.4,10.1,103.34,5.2,341
443,Tyler Bey,DAL,23,18,11,7,3.9,85.8,112.8,-27,6.3,1,10,9,17.7,12.6,10,34.1,37.2,14.3,107.57,3.8,162
452,Ersan Ilyasova,UTA,34,17,14,3,8.7,109.7,103,6.7,4,0.5,5.9,4.7,14.3,9.5,11.8,55.6,57.8,19,98.42,6.2,300
452,Jerome Robinson,WAS,24,17,5,12,17.9,100,113.1,-13.1,11.4,1.32,17.1,1.1,10.5,5.6,13,35.3,40,16.1,104.83,3.1,660
452,Keljin Blevins,POR,25,17,11,6,4.4,85.2,107.5,-22.2,8.3,0.8,13.8,3.1,7.1,5.2,17.2,30,30,12.6,112.13,-0.5,176
452,Theo Pinson,NYK,25,17,9,8,2,85.2,101.2,-16,6.3,1,9.1,0,11.4,6.3,9.1,11.1,11.1,11.8,116.28,-4,81
456,Dewayne Dedmon,MIA,31,16,11,5,13.2,121.3,104.2,17.1,8.3,0.92,11.9,13.7,28.2,21,12.9,71.5,73.5,18.3,98.18,14.9,428
456,Rodney McGruder,DET,29,16,3,13,12.1,111.7,115.8,-4,12.8,2.29,16.7,4.2,7.8,6,7.3,60.7,61.9,17.9,97.28,9.7,392
458,Alen Smailagic,GSW,20,15,10,5,5.6,95.2,112.8,-17.6,7.8,0.8,10.3,6.5,11.1,8.7,12.8,48.1,47.2,16.5,107.33,4.3,188
458,Chris Silva,SAC,24,15,8,7,6.2,100,100.5,-0.5,10.2,0.6,15.4,8.2,21.7,15.3,25.6,65.6,70.8,15.1,104.72,6.4,201
458,Kostas Antetokounmpo,LAL,23,15,6,9,3.7,105.4,83.3,22.1,2.3,0.09,3.6,5.9,21.1,13.7,39.3,30,38.2,17.2,112.65,0.5,130
458,Ty-Shon Alexander,PHX,22,15,11,4,3.2,101,107,-6,20,2,27.3,3.8,15.7,9.7,13.6,33.3,34.9,14.3,100.07,5.2,98
458,Udoka Azubuike,UTA,21,15,13,2,3.8,69.8,124.4,-54.5,0,0,0,6.3,15,10.5,17.6,44.4,59.7,11.9,104.48,5.4,126
463,Adam Mokoka,CHI,22,14,3,11,4,83.2,90.3,-7.1,17.9,1,17.2,1.7,7.7,4.5,17.2,39.5,38.6,17.1,106.38,2.5,125
463,Jordan Bone,ORL,23,14,2,12,14,98.3,112.6,-14.3,14.3,6,24,1.8,10.2,5.7,4,51.9,51.9,12.1,101.46,6.7,414
463,Mamadi Diakite,MIL,24,14,7,7,10.1,103.2,99.4,3.8,7.9,2.67,13.8,5.2,16,10.7,5.2,41.3,47.7,14.2,107.54,8.1,314
463,Rayjon Tucker,PHI,23,14,8,6,4.9,96.1,101.3,-5.2,15.4,1.5,16.2,1.2,16.4,7.5,10.8,55.6,64.5,17.6,109.17,11.9,153
467,Donta Hall,ORL,23,13,3,10,13.8,97.9,104.5,-6.5,10.2,1.38,15.9,12.6,19.3,16,11.6,71.4,73.1,13.5,103.1,14.5,388
467,Ignas Brazdeikis,ORL,22,13,3,10,19.1,110.3,114.6,-4.3,10,1.42,14.3,4.1,12.9,8.5,10.1,48.8,51,17.1,101.47,6.3,524
467,Jabari Parker,BOS,26,13,4,9,12.7,100.6,106.1,-5.5,10.5,1.1,13.4,5.6,18,11.7,12.2,56.4,59.3,17.5,100.23,11.7,348
467,Jahmi'us Ramsey,SAC,20,13,5,8,7.3,106.7,104.2,2.4,8.8,2,12.2,1.9,8,4.8,6.1,46.1,49.8,18.3,107.46,6.3,210
467,Jalen Harris,TOR,22,13,3,10,13.2,108.2,107.8,0.3,15.3,1.21,15.9,1.7,9.1,5.2,13.1,61.8,63.2,21.9,102.91,9.7,368
467,Justin Patton,HOU,24,13,1,12,19,100.8,114.9,-14.1,8.4,3.5,15.6,4.7,14.2,9,4.4,47.9,48.8,12.8,102.51,6.5,524
467,Matthew Dellavedova,CLE,30,13,4,9,17.2,108.8,111.9,-3.1,33.7,9.67,47.5,2.9,8.5,5.7,4.9,28.6,31.2,12.5,100.13,5.2,466
467,Mike James,BKN,30,13,9,4,18.2,115.6,111.6,4.1,30.3,2.7,30.2,1.3,11.2,6.6,11.2,42.9,48.1,23.1,100.28,9.2,493
467,Norvel Pelle,NYK,28,13,8,5,6.4,113.3,101.1,12.2,3.2,0.67,8.7,7.7,15.3,11.7,13,53.3,56.7,10.6,103.44,5.3,180
467,Robert Woodard II,SAC,21,13,3,10,3.5,107.5,101,6.6,5.6,2,7.4,8,23.5,15.8,3.7,42.5,42.5,21,110,7.9,106
467,Terrance Ferguson,PHI,23,13,10,3,3.8,88.8,106.5,-17.8,5.7,0.5,15.4,0,2.4,1.1,30.8,14.3,14.3,9.4,104.14,-6.5,107
478,Jared Dudley,LAL,35,12,7,5,6.7,97.7,99.4,-1.7,8.1,2.5,31.3,4.7,21.3,12.7,12.5,33.3,33.3,5.6,100.29,5.5,171
479,Anthony Tolliver,PHI,36,11,7,4,9,109.8,93.2,16.6,2.5,0.67,8.3,2.8,7.1,4.8,12.5,35.3,43.3,9,105.24,2.2,214
479,Devon Dotson,CHI,21,11,4,7,4.6,105.3,83.7,21.7,20,0,25,3.9,6.1,5,0,54.8,54.8,16,103.72,16.6,113
479,Jaren Jackson Jr.,MEM,21,11,4,7,23.5,107.6,118,-10.5,7.4,0.8,7.1,6,16.4,11.2,8.8,49.2,55.1,25.2,101.41,9.7,543
479,Jontay Porter,MEM,21,11,7,4,4.9,93,92.2,0.9,3.3,0.14,4,6.5,14.9,10.9,28,63.3,64,18.2,102.24,6.7,115
479,Rondae Hollis-Jefferson,POR,26,11,6,5,9.8,111.7,112.8,-1.1,16.9,6.5,31.7,8,14,10.7,4.9,50,53.9,10.5,100.65,7.4,223
479,Tyrell Terry,DAL,20,11,2,9,5.1,88.4,88.4,0,15.8,3,24,0,11.8,5,8,31.3,31.8,13.5,103.15,6.7,121
485,Gabriel Deck,OKC,26,10,1,9,21.2,104.1,116.8,-12.7,16,4,22.4,6.7,11.8,9,5.6,49.3,54.8,15.9,103.21,10,458
485,Gary Payton II,GSW,28,10,7,3,4,103.3,101.1,2.2,3.7,1,6.3,5.1,17.6,12.2,6.3,84.6,84.7,15.3,109.87,16.4,92
485,Karim Mane,ORL,21,10,2,8,8.8,99.5,111.5,-12,6.1,1.33,18.2,1,15.1,7.3,13.6,26.9,36.2,8.5,99.46,1.7,183
485,Thomas Bryant,WAS,23,10,2,8,27.1,113.6,115.7,-2.1,7.9,1.36,12.1,6.3,16.3,11.1,8.9,69.8,70.4,16.3,107.31,11.1,605
485,Vincent Poirier,PHI,27,10,8,2,3.9,85.2,104.6,-19.4,8,0.5,9.5,13,22.2,17.1,19,25,27.3,19.4,107.33,-2,88
485,Yogi Ferrell,LAC,28,10,4,6,13.7,106.7,107.1,-0.4,22.9,7.33,25.9,3.4,9.5,6.5,3.5,43,45.9,19.3,99.17,9.4,283
491,Charlie Brown Jr.,OKC,24,9,1,8,16.9,100.3,113,-12.7,8,1.5,14.5,1.7,9.1,5.1,9.7,36,42.2,14,104.49,2.1,330
491,James Nunnally,NOP,30,9,3,6,5.3,99,103.9,-4.8,9.4,1.5,15.8,3.3,14.9,8.4,10.5,53.8,54,12.9,103.97,7.5,104
491,Jeremiah Martin,CLE,25,9,0,9,8.4,100.6,117.3,-16.7,9.1,0.67,8.9,2.1,6.5,4,13.3,31.8,31.3,22,99.64,1,156
491,Justin Robinson,OKC,23,9,0,9,9.7,97.9,119.9,-22,15,4.5,27.3,1.1,6.7,3.8,6.1,42.9,45.3,11.1,103.67,3.3,188
495,Axel Toupane,MIL,28,8,2,6,7.7,94,96.3,-2.2,9.8,0,22.2,0,8.2,4.2,0,40.9,49.7,9.2,105.07,6,134
495,Dakota Mathias,PHI,25,8,4,4,15.4,97.3,107.9,-10.6,15.7,13,20.3,0.7,4.1,2.3,1.6,47.9,47.4,16.6,102.83,6.2,263
495,Devin Cannady,ORL,25,8,0,8,9.3,100.6,114.4,-13.7,2.3,0.5,2.9,0,6.5,3,5.9,50,54.7,18.1,102.97,6.1,159
495,Jared Harper,NYK,23,8,5,3,2,78.6,95,-16.4,12.5,0.33,10,0,9.1,4.5,30,0,26,20,121.11,-5.2,42
495,Markelle Fultz,ORL,23,8,6,2,26.9,107.1,113.6,-6.5,29.3,2.39,25,2.1,9.5,5.6,10.5,41.3,45.8,25,103.16,8.1,463
495,Thon Maker,CLE,24,8,3,5,9.6,92.3,103.2,-10.9,10,1.33,13.3,9.3,11.8,10.5,10,55.6,65.7,14.5,97.61,13.4,155
501,Grant Riller,CHA,24,7,2,5,3.9,96.4,101.8,-5.4,30,3,18.8,0,4,2,6.3,75,75,22,97.82,21.1,55
501,Jaylen Adams,MIL,25,7,5,2,2.6,69,100,-31,20,0,20,0,14.3,6.7,0,12.5,12.5,17.8,109.93,-1.7,42
501,Nate Darling,CHA,22,7,3,4,3.7,67.9,122.2,-54.3,11.1,1,11.1,3.2,0,1.8,11.1,42.9,54.1,13.3,98.33,4.8,53
501,Robert Franks,ORL,24,7,0,7,14.4,106,120.5,-14.4,7,2.5,12.2,5.3,8.2,6.6,4.9,55.4,63.8,14.8,101.27,9.1,215
501,T.J. Leaf,POR,24,7,6,1,5.1,85.9,110.7,-24.8,3.8,0.5,7.1,0,10.6,5.5,14.3,50,55.1,13.8,114.52,8.4,85
506,Brian Bowen II,IND,22,6,1,5,2.5,93.8,84.4,9.4,0,0,0,0,15.8,7.1,0,25,33.8,9.8,103.33,4.5,32
506,Bruno Caboclo,HOU,25,6,1,5,6.1,96.3,94,2.3,4.8,0.25,4.3,6.4,26.8,15.9,17.4,47.1,47.5,23.2,108.03,11.3,81
506,Dante Exum,HOU,25,6,3,3,19.4,99.6,96,3.6,15.5,1.86,27.7,1.5,12.9,6.9,14.9,42.3,42.8,11.9,102.7,5.8,247
506,Jordan Bell,GSW,26,6,3,3,13.6,95.2,112.3,-17,13,1.75,20.6,6.9,18.9,12.6,11.8,31.8,32.8,14,99.36,6.8,168
506,Louis King,SAC,22,6,3,3,14.2,97.3,100.5,-3.3,18,2.25,18.4,5.1,13.5,9.3,8.2,55.9,60,19.1,103.26,14.8,185
506,Marques Bolden,CLE,23,6,2,4,4.8,82.8,70.5,12.3,0,0,0,8.3,8.8,8.6,22.2,33.3,53.7,13.6,99.74,11.5,58
512,Amida Brimah,IND,27,5,2,3,5.9,114.9,82.1,32.8,4.2,0.25,7.1,7.7,15,12.1,28.6,62.5,69.7,17.6,109.84,11.1,67
512,Anderson Varejao,CLE,38,5,1,4,7.2,85.9,123.5,-37.6,15,3,12.5,14.6,34.2,23.3,4.2,25,32.6,22.8,106.2,9,78
512,Andre Roberson,BKN,29,5,4,1,12.6,100,118.4,-18.4,9.8,2,19,10.3,13.6,11.8,9.5,17.9,20.2,11.7,96.87,2.3,129
512,Cam Reynolds,HOU,26,5,3,2,8.1,81.8,110.1,-28.3,9.5,0,10,3.7,7.9,5.4,0,41.7,41.7,18.2,104.93,4.2,88
512,Khyri Thomas,HOU,25,5,1,4,30.6,124.3,116.9,7.3,21,4.17,24.8,4.7,7.2,6,5.9,55.3,58.6,20.8,106.24,10.7,334
512,Patrick McCaw,TOR,25,5,2,3,6.7,104.5,137.5,-33,19,0,66.7,2.7,7.1,4.6,0,100,107.8,2.6,94.21,5.7,67
512,Tim Frazier,MEM,30,5,5,0,12.4,98.5,90.6,7.8,33.3,4,37.2,0,10.7,5.4,9.3,15,17.7,17.8,105.35,1.2,133
519,Cameron Oliver,HOU,24,4,1,3,21.8,111.2,116.4,-5.2,8.6,1.67,11.9,5,18.8,11.4,7.1,63.6,61.9,17.4,103.54,9.5,188
519,Frank Mason III,ORL,27,4,1,3,19.8,96.9,108,-11.1,21.8,2.4,27.3,3.3,10.3,6.8,11.4,41.7,46.2,17,97.78,5.9,161
519,Greg Whittington,DEN,28,4,3,1,3,103.7,70.4,33.3,0,0,0,0,0,0,0,0,0,10.3,107.85,-7.1,27
519,Jalen Lecque,IND,21,4,2,2,3,77.8,92.6,-14.8,33.3,0,16.7,8.3,20,12.8,0,11.1,24.2,26.3,106.81,12,27
519,Jay Scrubb,LAC,20,4,2,2,21,112.8,115.6,-2.8,1.5,0.14,2.2,2.2,14,7.9,15.2,41.7,45.8,21.7,100.35,5.1,179
519,Kris Dunn,ATL,27,4,1,3,11.4,86.3,117.7,-31.4,8,0.67,10.5,0,12.5,6.4,15.8,8.3,18.2,15.7,100.95,-6,95
519,Noah Vonleh,BKN,25,4,3,1,2.7,82.6,145.8,-63.2,14.3,0.5,16.7,0,14.3,6.7,33.3,0,0,21.7,104.77,-9.4,23
519,T.J. Warren,IND,27,4,3,1,29.3,111.3,108.7,2.6,6,1.25,7.9,1.7,10.6,6,6.3,52.9,56,21.3,102.44,7.2,248
527,Didi Louzada,NOP,21,3,0,3,18.8,102.5,109.8,-7.3,7.3,1,15.8,1.5,3.2,2.3,15.8,30.8,30.8,11.4,103.09,-1.2,120
527,Isaiah Thomas,NOP,32,3,1,2,16.1,106.7,100,6.7,16.7,0.83,12.8,1.9,5.2,3.6,15.4,38.9,41.2,27.4,103.92,3.3,105
527,Malik Fitts,LAC,23,3,3,0,3.6,86.4,113.6,-27.3,0,0,0,0,30,15,0,50,50,12,97.63,2.9,22
527,Meyers Leonard,MIA,29,3,2,1,9.8,103.3,104.8,-1.4,10.5,1,16.7,0,24.1,11.9,16.7,64.3,63.5,15.2,100.45,6.7,60
527,Spencer Dinwiddie,BKN,28,3,2,1,21.4,118.4,88.7,29.8,17.3,1.8,27.3,0,15.1,8.8,15.2,43.8,53.6,15.4,105.2,10.2,141
532,Ashton Hagans,MIN,21,2,0,2,2,60,81.8,-21.8,0,0,0,0,0,0,100,0,0,8.3,123.93,-25,10
532,Henry Ellenson,TOR,24,2,0,2,19.2,98.8,88.2,10.6,20.8,0,23.8,6.1,20.5,12.9,0,42.9,47.6,16.7,105.09,10.6,83
532,Iman Shumpert,BKN,31,2,1,1,5.5,91.3,95.7,-4.3,0,0,0,7.7,0,4.5,20,25,25,18.5,100.52,-1.1,23
532,Marquese Chriss,GSW,23,2,0,2,13.4,79,119.4,-40.3,20,1,10,7.5,38.5,19.7,10,39.3,41.2,25,111.39,11,62
532,Ray Spalding,HOU,24,2,0,2,9.4,90.9,106.8,-15.9,0,0,0,8.3,8.3,8.3,37.5,50,41,15.7,112.74,-2.6,44
537,Anzejs Pasecniks,WAS,25,1,1,0,6.3,57.1,161.5,-104.4,33.3,0.2,14.3,14.3,0,8.3,71.4,0,0,37.5,102.59,-26,14
537,Elijah Bryant,MIL,26,1,0,1,31.6,119.7,105.7,14,13,0.75,14.3,6.5,13.3,9.8,19,50,55.9,23.1,107.19,7.2,71
537,Udonis Haslem,MIA,41,1,1,0,2.7,166.7,100,66.7,0,0,0,0,25,20,0,100,100,28.6,116.78,45.5,6
537,Will Magnay,NOP,23,1,1,0,3.3,37.5,185.7,-148.2,0,0,0,0,0,0,50,0,0,20,110.2,-17.1,8